Timestamp,Gender,Degree,BusinessMarket,Title,ProgrammingLanguages,BusinessSize,Yoe,YoeBuckets,BusinessFocus,TotalCompensationEgp,BusinessLine,TotalCompensationEgpBuckets,Industries,WorkSetting,Level,IsEgp,CompanyLocation
5/13/2024 16:11:43,Male,Yes,Regional,Backend Engineer,TypeScript,A Start-up,2.0,1-3,Software House,20000.0,B2B & B2C lines,,Education,Remote/Egypt,Mid-level,Yes,Cairo
5/13/2024 16:52:35,Male,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,16000.0,B2B & B2C lines,,"Telecommunications, Technology",Hybrid,Mid-level,Yes,Cairo
5/13/2024 17:05:30,Male,No,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,10.0,10-12,Product-based company,81430.0,B2B,,"Fintech, Supply Chain",Hybrid,Senior,No,Cairo
5/13/2024 17:38:25,Male,Yes,Local,Data Engineer,Python,A Start-up,2.0,1-3,Product-based company,23000.0,B2B & B2C lines,,Real Estate,Hybrid,Junior,Yes,Cairo
5/13/2024 17:53:22,Male,Yes,Regional,Backend Engineer,C#,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,27000.0,B2B,,Fintech,Hybrid,Mid-level,Yes,Cairo
5/13/2024 18:23:43,Male,Yes,Global,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,1.0,1-3,Software House,14370.0,B2B & B2C lines,,,Remote/Egypt,Junior,No,Cairo
5/13/2024 19:59:13,Female,Yes,Local,Full-stack Engineer,"JavaScript, TypeScript, HTML/CSS, Visual basic",A Small and Medium Enterprise,3.0,3-5,Product-based company,10000.0,B2C,,"Healthcare, Technology",Office,Mid-level,Yes,Alexandria
5/13/2024 20:57:25,Male,No,Regional,Backend Engineer,PHP,A Small and Medium Enterprise,1.0,1-3,Software House,15000.0,B2B & B2C lines,,,Office,Junior,Yes,Cairo
5/13/2024 21:13:17,Female,Yes,Regional,Data Engineer,SQL,A Large Enterprise/Multinational Company,2.0,1-3,Software House,20000.0,B2B,,"Fintech, Technology",Office,Mid-level,Yes,Cairo
5/13/2024 22:09:31,Male,No,Local,Full-stack Engineer,"JavaScript, Python, HTML/CSS",A Small and Medium Enterprise,0.0,0-1,Product-based company,9000.0,B2C,,"Healthcare, Telecommunications, Education",Remote/Egypt,Junior,Yes,Mansoura
5/13/2024 22:39:25,Male,Yes,,AI & Automation Engineer,"Python, HTML/CSS",A Start-up,2.0,1-3,Product-based company,17000.0,B2B & B2C lines,,"Fintech, Technology",Hybrid,Mid-level,Yes,Cairo
5/13/2024 22:42:06,Female,No,Global,Data Engineer,SQL mainly,A Small and Medium Enterprise,4.0,3-5,Software House,14900.0,B2B & B2C lines,,"Telecommunications, Technology",Hybrid,Junior,Yes,Cairo
5/13/2024 22:51:20,Male,Yes,Regional,Backend Engineer,"PHP, JavaScript",A Small and Medium Enterprise,1.0,1-3,Software House,5000.0,B2B,,"Technology, Production",Hybrid,Junior,Yes,Mansoura
5/13/2024 23:11:23,Female,Yes,Regional,Mobile Development Engineer,"JPava, Kotlin",A Start-up,8.0,8-10,Product-based company,62000.0,B2B,,Fintech,Hybrid,Senior,Yes,Cairo
5/14/2024 0:00:18,Female,Yes,Regional,Full-stack Engineer,"JPava, TypeScript, HTML/CSS",A Small and Medium Enterprise,4.0,3-5,Software House,40000.0,B2B & B2C lines,,Telecommunications,Remote/Egypt,Senior,Yes,Cairo
5/14/2024 1:02:59,Male,Yes,Regional,Frontend Engineer,JavaScript,A Small and Medium Enterprise,2.5,1-3,Product-based company,20000.0,B2B,,Supply Chain,Remote/Egypt,Mid-level,Yes,Cairo
5/14/2024 5:01:10,Male,No,Local,Data Scientist,"Python, R",A Small and Medium Enterprise,12.0,12-15,Software House,14500.0,B2B & B2C lines,,Healthcare,Office,Manager,Yes,Alexandria
5/14/2024 5:30:20,Male,Yes,Global,Engineering Manager,,A Small and Medium Enterprise,15.0,15-20,Product-based company,97000.0,B2B,,Technology,Hybrid,Manager,Yes,Cairo
5/14/2024 6:29:03,Male,Yes,Regional,Backend Engineer,C#,A Large Enterprise/Multinational Company,4.0,3-5,Software House,57480.0,B2B & B2C lines,,"Fintech, Healthcare",Remote/Egypt,Senior,No,Cairo
5/14/2024 6:45:23,Female,Yes,Global,AI & Automation Engineer,"Python, C/C++, R",A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,53000.0,B2B & B2C lines,,"Automotive, Manufacturing, Technology",Remote/Egypt,Mid-level,Yes,Cairo
5/14/2024 7:40:57,Male,Yes,Regional,Full-stack Engineer,"C#, TypeScript, HTML/CSS",A Small and Medium Enterprise,4.0,3-5,Software House,20000.0,B2B,,,Hybrid,Mid-level,Yes,Cairo
5/14/2024 9:42:17,Male,Yes,Local,Product Manager,,A Start-up,12.0,12-15,Product-based company,60000.0,B2B,,Technology,Hybrid,Group Product Manager,Yes,Cairo
5/14/2024 10:11:57,Female,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,35000.0,B2B,,Technology,Hybrid,Mid-level,Yes,Cairo
5/14/2024 11:42:05,Female,Yes,Regional,Backend Engineer,JavaScript,A Start-up,2.0,1-3,Product-based company,43110.0,B2C,,Delivery,Remote/Egypt,Mid-level,Yes,Cairo
5/14/2024 12:07:43,Male,Yes,Regional,Backend Engineer,"PHP, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,48000.0,B2B & B2C lines,,"Fintech, Supply Chain, ecommerce",Hybrid,Mid-level,Yes,Cairo
5/14/2024 12:38:33,Male,Yes,Local,Backend Engineer,"JavaScript, Python, HTML/CSS",A Small and Medium Enterprise,0.0,0-1,Software House,9000.0,B2B,,Business and Technology,Hybrid,Junior,Yes,Cairo
5/14/2024 12:40:53,Male,Yes,Global,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,1.0,1-3,Software House,15000.0,B2B & B2C lines,,"Technology, Human Resources Services",Office,Junior,Yes,Cairo
5/14/2024 14:24:34,Male,Yes,Regional,Backend Engineer,"PHP, JavaScript",A Start-up,3.0,3-5,Software House,30000.0,B2C,,Technology,Office,Mid-level,Yes,Cairo
5/14/2024 16:17:14,Male,Yes,Local,Backend Engineer,"JavaScript, TypeScript, HTML/CSS",A Start-up,5.0,5-8,Product-based company,60000.0,B2C,,Fintech,Hybrid,Senior,Yes,Cairo
5/14/2024 16:32:06,Male,Yes,Global,Frontend Engineer,JavaScript,A Start-up,4.0,3-5,Product-based company,43000.0,B2B,,Technology,Remote/Egypt,Mid-level,Yes,Cairo
5/14/2024 17:48:59,Male,Yes,Regional,Frontend Engineer,"JavaScript, TypeScript",A Small and Medium Enterprise,0.5,0-1,Software House,14500.0,B2B,,Technology,Remote/Egypt,Junior,Yes,Cairo
5/14/2024 18:21:49,Male,Yes,Local,Data Engineer,Python,A Small and Medium Enterprise,2.0,1-3,Product-based company,12000.0,B2B,,we supply like data platforms and it's services for other companies,Office,Junior,Yes,Cairo
5/14/2024 20:25:24,Male,No,Global,Frontend Engineer,JavaScript,A Start-up,1.0,1-3,Software House,11000.0,B2B & B2C lines,,Technology,Remote/Egypt,Junior,Yes,Cairo
5/14/2024 21:41:16,Male,Yes,Global,Backend Engineer,JPava,A Large Enterprise/Multinational Company,2.5,1-3,Software House,39300.0,B2B & B2C lines,,Fintech,Remote/Egypt,Mid-level,Yes,Cairo
5/14/2024 23:00:24,Female,Yes,Global,QA / SDET Engineer,JPava,A Large Enterprise/Multinational Company,6.0,5-8,Software House,56000.0,B2B & B2C lines,,"Energy, Manufacturing, Technology",Hybrid,Senior,Yes,Cairo
5/14/2024 23:27:13,Male,Yes,Global,Backend Engineer,"C#, JavaScript, HTML/CSS",A Large Enterprise/Multinational Company,5.0,5-8,Software House,45000.0,B2B & B2C lines,,,Remote/Egypt,Senior,Yes,Cairo
5/14/2024 23:42:51,Male,No,Global,Data Analytics,SQL,A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,35000.0,B2B & B2C lines,,"Manufacturing, FMCG",Hybrid,Senior,Yes,Cairo
5/15/2024 0:24:03,Male,No,Local,Mobile Development Engineer,"JPava, Dart",A Start-up,2.0,1-3,Product-based company,5000.0,B2B,,,Office,Junior,Yes,Alexandria
5/15/2024 1:45:42,Male,Yes,Local,Mobile Development Engineer,"PHP, JavaScript, HTML/CSS, dart sql database",A Start-up,0.0,0-1,Product-based company,6000.0,B2B,,Education,Office,Junior,Yes,Cairo
5/15/2024 1:56:56,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)","JPava, Python, C/C++, Kotlin",A Small and Medium Enterprise,1.0,1-3,Software House,57480.0,B2B,,Staff augmentation,Remote/Egypt,Junior,No,Cairo
5/15/2024 8:38:04,Male,Yes,Local,Mobile Development Engineer,Swift,A Start-up,1.0,1-3,Product-based company,12000.0,B2C,,Healthcare,Hybrid,Junior,Yes,Cairo
5/15/2024 15:12:25,Male,Yes,,Backend Engineer,"PHP,",A Start-up,1.0,1-3,Product-based company,10000.0,B2B,,,Office,Junior,Yes,Cairo
5/15/2024 16:34:15,Male,Yes,Regional,Technical Support,,A Small and Medium Enterprise,4.0,3-5,Software House,29938.0,B2B,,"Delivery, Technology",Hybrid,Senior,Mix,Cairo
5/15/2024 17:30:03,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)","Python, C/C++",A Small and Medium Enterprise,2.0,1-3,Product-based company,41000.0,B2B,,Energy,Office,Mid-level,Yes,Cairo
5/15/2024 17:58:51,Male,Yes,Regional,Backend Engineer,"JavaScript, TypeScript",A Start-up,1.5,1-3,Software House,5000.0,B2B,,Agriculture,Office,Junior,Yes,Cairo
5/15/2024 19:19:30,Male,Yes,Local,Data Analytics,Python,A Small and Medium Enterprise,1.0,1-3,Product-based company,14000.0,B2B & B2C lines,,Fintech,Office,Junior,Yes,Cairo
5/15/2024 21:49:15,Male,Yes,Global,AI & Automation Engineer,"Python, Scala, .NET",A Large Enterprise/Multinational Company,1.0,1-3,Software House,24500.0,B2B,,Telecommunications,Hybrid,Junior,Yes,Cairo
5/15/2024 21:54:05,Male,Yes,Global,Full-stack Engineer,C#,A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,40000.0,B2B & B2C lines,,Telecommunications,Hybrid,Senior,Yes,Cairo
5/16/2024 1:04:05,Male,Yes,Global,Backend Engineer,"PHP, JavaScript, Python, TypeScript, HTML/CSS",A Start-up,10.0,10-12,Product-based company,70000.0,B2B,,Technology,Office,Senior,Yes,Cairo
5/16/2024 4:12:14,Male,Yes,Regional,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Software House,16000.0,B2B,,"Fintech, Transportation",Hybrid,Junior,Yes,Cairo
5/16/2024 5:18:23,Female,Yes,Local,QA / SDET Engineer,JPava,A Small and Medium Enterprise,5.0,5-8,Product-based company,33000.0,B2B & B2C lines,,Fintech,Remote/Egypt,Senior,Yes,Cairo
5/16/2024 6:42:18,Female,Yes,Global,Frontend Engineer,JavaScript,A Start-up,2.0,1-3,Product-based company,24000.0,B2B & B2C lines,,"Technology, Education",Office,Junior,Yes,Cairo
5/16/2024 14:54:07,Male,Yes,Local,QA / SDET Engineer,JPava,A Start-up,1.0,1-3,Product-based company,15000.0,B2C,,PropTech,Office,Junior,Yes,Cairo
5/16/2024 18:28:32,Female,Yes,Local,Data Scientist,Python,A Start-up,2.0,1-3,Product-based company,26000.0,B2B & B2C lines,,Fintech,Hybrid,Mid-level,Yes,Cairo
5/17/2024 0:06:56,Male,No,Regional,DevOps / SRE / Platform,JPava,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,17000.0,B2B & B2C lines,,Education,Hybrid,Junior,Yes,Cairo
5/17/2024 4:00:28,Male,Yes,Global,Backend Engineer,C#,A Small and Medium Enterprise,3.0,3-5,Software House,25000.0,B2B & B2C lines,,"Insurance, Delivery, Supply Chain, Manufacturing, Law, Production",Hybrid,Mid-level,Yes,Cairo
5/17/2024 4:09:45,Male,Yes,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,2.5,1-3,Product-based company,18000.0,B2B,,"Delivery, Supply Chain",Remote/Egypt,Junior,Yes,No site in Egypt
5/17/2024 8:12:39,Male,No,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,1.0,1-3,Software House,9000.0,B2B,,,Office,Junior,Yes,Cairo
5/17/2024 11:34:56,Male,Yes,Regional,DevOps / SRE / Platform,,A Small and Medium Enterprise,1.0,1-3,Product-based company,35000.0,B2B,,Fintech,Remote/Egypt,Mid-level,Yes,Cairo
5/17/2024 12:32:55,Male,No,Regional,Full-stack Engineer,"JavaScript, TypeScript",A Small and Medium Enterprise,1.0,1-3,Product-based company,18000.0,B2B,,"Automotive, Delivery, Supply Chain",Office,Junior,Yes,Cairo
5/17/2024 12:37:29,Male,Yes,Regional,Full-stack Engineer,"C#, JPava, TypeScript",A Small and Medium Enterprise,2.0,1-3,Software House,33000.0,B2B & B2C lines,,"Insurance, Automotive, Delivery, Supply Chain, Telecommunications, Technology, Human Resources Services",Hybrid,Mid-level,Yes,Cairo
5/17/2024 12:42:34,Male,Yes,Local,Frontend Engineer,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,2.0,1-3,Product-based company,30500.0,B2B,,Telecommunications,Hybrid,Mid-level,Yes,Cairo
5/17/2024 14:28:41,Male,Yes,Local,DevOps / SRE / Platform,Python,A Small and Medium Enterprise,1.0,1-3,Product-based company,25000.0,B2C,,Fintech,Office,Junior,Yes,Cairo
5/17/2024 14:37:14,Male,Yes,Regional,Full-stack Engineer,"C#, JavaScript, TypeScript, HTML/CSS, Bootstrap",A Start-up,3.0,3-5,Software House,18000.0,B2B & B2C lines,,,Office,Senior,Yes,Assuit
5/17/2024 15:25:22,Male,Yes,Local,Backend Engineer,JPava,A Small and Medium Enterprise,3.0,3-5,Product-based company,35000.0,B2B,,Airlines tickets,Office,Mid-level,Yes,Cairo
5/17/2024 18:54:31,Male,Yes,Local,Backend Engineer,Go,A Start-up,2.0,1-3,Product-based company,110170.0,B2B,,,Hybrid,Mid-level,No,Cairo
5/17/2024 19:41:27,Male,Yes,Local,Security/Network Engineer,,A Small and Medium Enterprise,1.0,1-3,Product-based company,6500.0,B2B & B2C lines,,Technology,Office,Junior,Yes,Cairo
5/18/2024 4:34:12,Male,Yes,Global,"R&D Engineer (Computer Vision, NLP, etc.)","Python, TypeScript, R",A Large Enterprise/Multinational Company,1.0,1-3,Software House,15500.0,B2B,,"Fintech, Insurance, Supply Chain, Transportation, Telecommunications, Energy, Technology, Human Resources Services, Law, Production",Hybrid,Junior,Yes,Cairo
5/18/2024 11:33:55,Male,Yes,Local,Data Engineer,Python,A Large Enterprise/Multinational Company,7.0,5-8,Product-based company,50000.0,B2C,,Education,Office,Team Lead,Yes,Cairo
5/18/2024 12:57:08,Male,Yes,,Mobile Development Engineer,"C#, JPava, Dart",A Small and Medium Enterprise,5.0,5-8,Product-based company,45300.0,B2B & B2C lines,,Fintech,Hybrid,Senior,Yes,Cairo
5/18/2024 14:02:31,Male,Yes,,"Hardware Engineer (Semiconductors, Digital Design, Electronics, etc)",C/C++,A Start-up,1.0,1-3,Software House,9000.0,B2B,,,Office,Junior,Yes,Cairo
5/18/2024 15:06:46,Male,Yes,,"R&D Engineer (Computer Vision, NLP, etc.)",,A Small and Medium Enterprise,5.0,5-8,Software House,41000.0,B2B,,,Hybrid,Team Lead,Yes,Cairo
5/18/2024 17:43:02,Male,Yes,Global,Full-stack Engineer,C/C++,A Small and Medium Enterprise,3.0,3-5,Software House,18000.0,B2B & B2C lines,,Video Games,Office,Junior,Yes,Cairo
5/18/2024 18:31:55,Male,Yes,Local,Mobile Development Engineer,"JPava, C/C++, Kotlin, Swift",A Small and Medium Enterprise,11.0,10-12,Product-based company,41300.0,B2B & B2C lines,,Fintech,Office,Team Lead,Yes,Cairo
5/18/2024 23:01:22,Male,Yes,Global,Mobile Development Engineer,Dart,A Start-up,2.0,1-3,Software House,19000.0,B2B,,Production,Office,Junior,Yes,Cairo
5/18/2024 23:58:09,Male,No,Global,Frontend Engineer,"JPava, JavaScript, TypeScript, HTML/CSS",A Start-up,2.0,1-3,Product-based company,12500.0,B2C,,"Technology, Education, Production",Hybrid,Mid-level,Yes,Cairo
5/19/2024 6:50:51,Female,Yes,Global,Full-stack Engineer,JPava,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,71960.0,B2B & B2C lines,,"Healthcare, Delivery, Supply Chain, Agriculture",Hybrid,Mid-level,No,Alexandria
5/19/2024 8:30:33,Male,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,5.0,5-8,Software House,15000.0,B2B & B2C lines,,Supply Chain,Hybrid,Junior,Yes,Cairo
5/19/2024 14:12:38,Male,Yes,Global,Full-stack Engineer,"C#, JavaScript, HTML/CSS",A Small and Medium Enterprise,19.0,15-20,Product-based company,65000.0,B2B & B2C lines,,Media distribution,Remote/Egypt,Director,Yes,Cairo
5/19/2024 21:47:01,Male,Yes,Global,Mobile Development Engineer,"JPava, Kotlin",A Small and Medium Enterprise,4.0,3-5,Product-based company,33000.0,B2B & B2C lines,,Fintech,Office,Senior,Yes,Cairo
5/20/2024 16:38:54,Male,Yes,Global,DevOps / SRE / Platform,"JavaScript, Python",A Large Enterprise/Multinational Company,3.0,3-5,Software House,55000.0,B2B & B2C lines,,Telecommunications,Hybrid,Senior,Yes,Cairo
5/20/2024 16:45:21,Male,Yes,Regional,Data Scientist,Python,A Small and Medium Enterprise,1.0,1-3,Product-based company,25000.0,B2B,,Telecommunications,Hybrid,Junior,Yes,Alexandria
5/20/2024 16:45:52,Male,Yes,Regional,Backend Engineer,C#,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,33000.0,B2B & B2C lines,,Fintech,Hybrid,Senior,Yes,Cairo
5/20/2024 17:25:51,Male,Yes,Global,Backend Engineer,"JavaScript, TypeScript",A Large Enterprise/Multinational Company,4.0,3-5,Software House,65000.0,B2B,,,Remote/Egypt,Mid-level,Yes,Alexandria
5/20/2024 19:39:53,Male,No,Global,Data Analytics,SQL,A Large Enterprise/Multinational Company,3.0,3-5,Product-based company,28000.0,B2B,,"Healthcare, Automotive, Delivery, Supply Chain, Telecommunications, Energy, Technology",Hybrid,Junior,Yes,Giza
5/20/2024 20:14:29,Male,Yes,,Backend Engineer,JPava,A Small and Medium Enterprise,1.5,1-3,Product-based company,25000.0,B2B,,Fintech,Hybrid,Junior,Yes,Cairo
5/20/2024 20:40:08,Male,Yes,Local,Data Scientist,"Python, TypeScript",A Small and Medium Enterprise,2.0,1-3,Product-based company,25000.0,B2C,,Fintech,Hybrid,Junior,Yes,Cairo
5/20/2024 21:04:29,Male,Yes,Regional,Backend Engineer,"JPava, JavaScript",A Large Enterprise/Multinational Company,2.0,1-3,Software House,23000.0,B2B & B2C lines,,Fintech,Hybrid,Junior,Yes,Cairo
5/21/2024 0:26:09,Male,Yes,Local,Backend Engineer,"C#, HTML/CSS",A Start-up,2.0,1-3,Product-based company,27000.0,B2B & B2C lines,,Fintech,Hybrid,Mid-level,Yes,Cairo
5/21/2024 6:36:58,Male,Yes,Regional,DevOps / SRE / Platform,Python,A Small and Medium Enterprise,3.0,3-5,Product-based company,55000.0,B2B & B2C lines,,Technology,Hybrid,Senior,Yes,Cairo
5/21/2024 8:24:41,Female,Yes,Regional,Backend Engineer,C#,A Start-up,13.0,12-15,Product-based company,82000.0,B2B & B2C lines,,Education,Remote/Egypt,Senior,Yes,Cairo
5/21/2024 10:56:22,Male,Yes,Global,Data Analytics,Python,A Small and Medium Enterprise,6.0,5-8,Software House,55000.0,B2B,,Fintech,Hybrid,Team Lead,Yes,Cairo
5/21/2024 15:16:48,Male,Yes,Regional,Backend Engineer,JPava,A Large Enterprise/Multinational Company,0.0,0-1,Software House,28500.0,B2B,,,Hybrid,Junior,Yes,Cairo
5/21/2024 17:53:43,Male,No,Global,Mobile Development Engineer,"JPava, Kotlin",A Large Enterprise/Multinational Company,4.0,3-5,Product-based company,35000.0,B2C,,Transportation,Office,Senior,Yes,Cairo
5/21/2024 18:22:55,Male,Yes,Local,Backend Engineer,C#,A Large Enterprise/Multinational Company,5.0,5-8,Product-based company,84840.0,B2B,,Fintech,Hybrid,Senior,No,Cairo
5/21/2024 20:42:34,Female,Yes,Regional,Frontend Engineer,"TypeScript, HTML/CSS",A Small and Medium Enterprise,2.5,1-3,Software House,8000.0,B2B & B2C lines,,,Office,Mid-level,Yes,Mansoura
5/22/2024 11:44:19,Male,No,Regional,QA / SDET Engineer,JPava,A Small and Medium Enterprise,1.0,1-3,Product-based company,18529.0,B2B & B2C lines,,,Office,Junior,No,Alexandria
5/22/2024 11:44:32,Male,Yes,Regional,Frontend Engineer,"JavaScript, HTML/CSS",A Small and Medium Enterprise,0.5,0-1,Software House,8000.0,B2C,,Fintech,Remote/Egypt,Junior,Yes,Cairo
5/22/2024 11:45:29,Male,Yes,Local,Mobile Development Engineer,"JPava, Kotlin",A Small and Medium Enterprise,2.0,1-3,Product-based company,24000.0,B2B & B2C lines,,Fintech,Hybrid,Mid-level,Yes,Cairo
5/22/2024 11:47:41,Male,Yes,Global,Backend Engineer,"PHP, JavaScript, Ruby, TypeScript, HTML/CSS",A Small and Medium Enterprise,4.0,3-5,Software House,22000.0,B2C,,"Fintech, Delivery, Technology, Education,",Hybrid,Senior,Yes,Cairo
5/22/2024 11:47:55,Male,Yes,Global,Technical Support,,A Large Enterprise/Multinational Company,1.0,1-3,Product-based company,21000.0,B2B,,,Hybrid,Junior,Yes,Cairo
5/22/2024 11:49:00,Male,No,Local,QA / SDET Engineer,JPava,A Small and Medium Enterprise,2.0,1-3,Software House,27303.0,B2B,,Community service,Hybrid,Senior,No,Alexandria
5/22/2024 11:58:16,Female,Yes,Global,Backend Engineer,JPava,A Large Enterprise/Multinational Company,2.0,1-3,Software House,68880.0,B2B & B2C lines,,"Automotive, Aerospace",Remote/Egypt,Mid-level,No,Cairo
5/22/2024 12:03:37,Male,Yes,Regional,Full-stack Engineer,C#,A Small and Medium Enterprise,6.0,5-8,Software House,32000.0,B2B,,Volunteering,Office,Senior,No,Alexandria
5/22/2024 12:27:49,Male,No,Global,Embedded Systems Engineer,C/C++,A Small and Medium Enterprise,1.0,1-3,Software House,35000.0,B2C,,Automotive,Remote/Egypt,Junior,Yes,Cairo
5/22/2024 12:41:04,Female,Yes,Regional,QA / SDET Engineer,JPava,A Small and Medium Enterprise,5.0,5-8,Software House,25000.0,B2B,,"Healthcare, Technology, Human Resources Services, Production",Remote/Egypt,Senior,Yes,Cairo
5/22/2024 12:46:50,Male,Yes,Regional,Backend Engineer,Python,A Start-up,2.0,1-3,Software House,27000.0,B2B & B2C lines,,Software house,Hybrid,Junior,Yes,Cairo
5/22/2024 12:46:57,Male,Yes,Global,Systems Architect,"JavaScript, SQL",A Start-up,3.0,3-5,Software House,9180.0,B2C,,Fitness,Hybrid,Junior,Yes,Cairo
